objid,ra,dec,u,g,r,i,z,redshift
1237648703517557293,215.869112381525,-0.808225522174295,22.48566,20.54713,19.93179,19.34748,19.08618,3.493245E-05
1237648703517557300,215.874803418487,-0.722218503796701,22.22709,20.97832,20.65916,20.11351,19.89067,-2.580248E-05
1237648703517557323,215.885084726862,-0.6410081125146,22.56948,20.456,20.04198,19.56476,19.44666,0.0002615249
1237648703517557431,215.923686399109,-0.639093249416391,23.92683,22.8609,20.75534,19.86637,19.48879,0.5677807
1237648703517557431,215.923686399109,-0.639093249416391,23.92683,22.8609,20.75534,19.86637,19.48879,0.5674694
1237648703517557431,215.923686399109,-0.639093249416391,23.92683,22.8609,20.75534,19.86637,19.48879,0.5679156
1237648703517557514,215.807715607365,-0.656105658393032,26.45019,22.77835,20.76269,19.20725,18.79886,0.6218233
1237648703517557616,215.93221597297,-0.787349287323404,25.02481,21.8409,20.40935,18.79936,18.3942,0.6381588
1237648703517622402,215.956077350884,-0.645832639353048,19.55666,19.50379,19.18158,19.10172,19.20013,1.287488
1237648720169271540,207.996317589527,-0.884262066966803,22.45793,21.98235,20.90085,19.90862,19.45636,0.6722301
1237648720169271584,208.068751200308,-1.0270346962934,24.62955,22.77008,20.24388,18.97257,18.49433,0.5974464
1237648720169271604,208.108212848239,-0.875458878969148,20.8065,20.1313,20.19566,20.092,19.81072,2.246698
1237648720169271755,208.013241535511,-0.991372194246848,22.47091,22.17609,20.57505,19.69359,19.13758,0.4715072
1237648720169271883,208.048435156963,-1.03499642500581,24.15021,22.37926,20.60962,19.51611,18.90503,0.6215518
1237648720169272232,208.076365497127,-0.872803792817398,23.77569,22.21632,20.92994,19.92573,19.42202,0.6406347
1237648720169272257,208.095696529476,-0.912163700166439,23.29497,22.54982,20.60006,19.69168,19.01505,0.6321286
1237648720169272262,208.100905862964,-1.0313858154779,23.85357,22.48893,20.40895,19.50642,19.0491,0.5201463
1237648720169336977,208.134169771666,-0.970716466243342,20.0722,18.2075,17.12863,16.67348,16.30693,0.1401971
1237648720169336977,208.134169771666,-0.970716466243342,20.0722,18.2075,17.12863,16.67348,16.30693,0.1401733
1237648720169336995,208.14804539049,-1.02851789971383,20.16984,18.48766,17.48736,17.02468,16.73277,0.1411581
1237648720169336995,208.14804539049,-1.02851789971383,20.16984,18.48766,17.48736,17.02468,16.73277,0.1411491
1237648720169337014,208.177853680007,-0.952286509543586,19.98004,17.89135,16.83984,16.37531,16.04186,0.147387
1237648720169337014,208.177853680007,-0.952286509543586,19.98004,17.89135,16.83984,16.37531,16.04186,0.1475036
1237648720169337019,208.179120325074,-0.906748417828608,21.689,19.96354,19.55188,19.47341,19.3471,2.86257
1237648720169337032,208.192651434641,-1.02673262304638,19.94067,18.09035,16.97418,16.52458,16.15702,0.1512428
1237648720169337032,208.192651434641,-1.02673262304638,19.94067,18.09035,16.97418,16.52458,16.15702,0.151305
1237648720169337041,208.203559664899,-0.985752557734722,24.17879,22.0668,20.16263,19.2035,18.76521,0.5174332
1237648720169337063,208.251487746533,-1.02154236731488,20.68453,18.77077,17.62572,17.14672,16.81602,0.1686495
1237648720169337063,208.251487746533,-1.02154236731488,20.68453,18.77077,17.62572,17.14672,16.81602,0.1686579
1237648720169337380,208.165030142068,-0.983768301754402,21.98329,21.72964,20.56262,19.69571,19.54501,0.6314567
1237648720169337431,208.181245407183,-0.88751016361802,24.40474,21.53471,21.05401,21.1789,20.93142,-0.0004812425
1237648720169337562,208.236800934175,-0.981089892829549,25.17388,21.84379,20.09049,19.29505,18.76452,0.4520969
1237648720169337622,208.25661178295,-0.914236364116906,23.78635,21.69923,21.60178,21.18908,20.96106,-0.000243375
1237648720169337808,208.224117941936,-0.836717238512727,26.058,23.20168,21.30074,19.937,19.65628,0.6663008
1237648720169402590,208.372151706078,-0.938491225215682,23.50782,24.16298,21.68906,20.36975,19.82515,0.6690753
1237648720169402606,208.377339936034,-0.930272812094085,21.33571,19.51868,18.66986,18.44926,18.27504,-4.828969E-05
1237648720169402606,208.377339936034,-0.930272812094085,21.33571,19.51868,18.66986,18.44926,18.27504,-4.146048E-05
1237648720169402868,208.313839932948,-0.961305533989786,23.75111,22.43064,21.00616,19.98674,19.61858,0.5178027
1237648720169402939,208.346030975253,-0.999631131980543,22.96693,21.7888,20.7055,19.77811,19.42399,0.5789702
1237648720169402939,208.346030975253,-0.999631131980543,22.96693,21.7888,20.7055,19.77811,19.42399,0.5791644
1237648720169403161,208.294732929133,-0.982532909660803,23.40225,23.5556,21.4573,20.24102,19.68754,0.6695591
1237648720169468101,208.449731355244,-0.846561893994344,20.98361,18.81805,17.63956,17.15229,16.73767,0.1501671
1237648720169468101,208.449731355244,-0.846561893994344,20.98361,18.81805,17.63956,17.15229,16.73767,0.1502394
1237648720169468151,208.547505953447,-1.00167846910022,20.80886,18.69627,17.56206,17.08623,16.74476,0.142991
1237648720169468151,208.547505953447,-1.00167846910022,20.80886,18.69627,17.56206,17.08623,16.74476,0.1429282
1237648720169468155,208.552756417098,-1.02933963382176,20.22205,18.05432,16.92517,16.46326,16.13634,0.1493796
1237648720169468155,208.552756417098,-1.02933963382176,20.22205,18.05432,16.92517,16.46326,16.13634,0.1494317
1237648720169468165,208.559331247901,-0.987226156244461,20.30786,18.42291,17.31047,16.83672,16.49142,0.1509135
1237648720169468165,208.559331247901,-0.987226156244461,20.30786,18.42291,17.31047,16.83672,16.49142,0.1508021
1237648720169468199,208.433506063353,-0.86862409676783,23.32682,20.43217,18.72533,18.03314,17.59972,0.3327349
1237648720169468199,208.433506063353,-0.86862409676783,23.32682,20.43217,18.72533,18.03314,17.59972,0.3326248
1237648720169468250,208.537677908308,-0.874179881876012,20.96569,19.12352,17.86756,17.36158,17.00731,0.1924228
1237648720169468250,208.537677908308,-0.874179881876012,20.96569,19.12352,17.86756,17.36158,17.00731,0.1924251
1237648720169468325,208.47451188447,-0.915352292825164,24.20049,21.91958,20.26638,19.33702,18.81053,0.4979815
1237648720169468504,208.448517486362,-1.0047285499373,24.64439,21.65526,19.91991,19.0523,18.64091,0.4993669
1237648720169468557,208.467429529337,-1.01371215177438,24.32544,22.74474,21.03491,19.94267,19.42305,0.5798954
1237648720169468603,208.496732944656,-0.973700463538596,23.36449,21.98877,20.43597,19.59577,19.33584,0.4542076
1237648720169468703,208.539070491289,-1.00875116177419,22.77176,21.2451,20.15933,19.72102,19.40841,0.1505724
1237648720169468777,208.568717046856,-0.837422913143201,22.56502,21.53781,21.40983,21.50805,21.0627,-0.0006324594
1237648720169468864,208.471879027083,-0.992994063093741,22.34937,22.14627,20.30843,19.09423,18.51808,0.6697028
1237648720169533617,208.709176649679,-0.863653486260087,17.68336,17.23962,17.13441,17.1152,17.18818,0.0002738793
1237648720169533617,208.709176649679,-0.863653486260087,17.68336,17.23962,17.13441,17.1152,17.18818,0.0001236428
1237648720169533658,208.590950675416,-0.999978801191436,19.69194,17.48145,16.32567,15.86196,15.48747,0.1461749
1237648720169533658,208.590950675416,-0.999978801191436,19.69194,17.48145,16.32567,15.86196,15.48747,0.1461758
1237648720169533668,208.595033709908,-1.01526585799566,19.12238,18.05702,17.33685,16.91962,16.66953,0.1169669
1237648720169533668,208.595033709908,-1.01526585799566,19.12238,18.05702,17.33685,16.91962,16.66953,0.1169424
1237648720169533685,208.613520499742,-1.03758597214602,20.96475,18.85653,17.70411,17.20425,16.82592,0.1464516
1237648720169533685,208.613520499742,-1.03758597214602,20.96475,18.85653,17.70411,17.20425,16.82592,0.1465026
1237648720169533698,208.64575004319,-0.998507334560508,20.88462,18.61332,17.49964,17.02035,16.66274,0.1425869
1237648720169533698,208.64575004319,-0.998507334560508,20.88462,18.61332,17.49964,17.02035,16.66274,0.142598
1237648720169533736,208.700516792297,-0.865067685977304,19.69106,17.71071,16.61954,16.15718,15.81648,0.1513453
1237648720169533736,208.700516792297,-0.865067685977304,19.69106,17.71071,16.61954,16.15718,15.81648,0.1513872
1237648720169533830,208.701426093532,-0.934242879212761,24.52227,21.71646,19.66776,18.91456,18.44357,0.4098007
1237648720169533887,208.603746947614,-0.937932273807738,22.02779,21.17168,21.01381,21.06742,20.99979,8.420589E-05
1237648720169534077,208.588136242153,-0.851819940525283,23.35154,22.24979,20.79659,19.62798,19.08483,0.5994326
1237648720169534102,208.599819598845,-0.900312066203982,25.23632,22.31094,20.90167,19.68833,18.99387,0.0002591452
1237648720169534129,208.609233952648,-0.971208061495482,23.89136,21.55036,19.84694,18.99644,18.43906,0.5670859
1237648720169534146,208.619544096836,-0.912959000251147,22.96758,22.20831,21.18122,19.962,19.51863,-5.800592E-05
1237648720169534171,208.628123992224,-0.931910791599106,22.45294,22.23001,20.45382,19.19452,18.67358,0.601061
1237648720169534249,208.653349229827,-0.950470592398918,24.62865,21.98262,20.24155,19.28166,18.78134,0.5317096
1237648720169534455,208.583554576213,-0.848440447569113,24.87341,22.7199,20.81865,19.70202,19.27136,0.5992064
1237648720169534594,208.669320447672,-0.905441008532293,25.78818,23.53001,21.58782,20.47161,19.83704,0.7272232
1237648720169534610,208.68063025853,-1.00573787715159,25.75026,21.99402,20.38928,19.59073,19.25672,0.4091038
1237648720169599089,208.856906519207,-0.961293182480451,19.0302,18.76425,18.65199,18.82015,18.65786,0.8948805
1237648720169599089,208.856906519207,-0.961293182480451,19.0302,18.76425,18.65199,18.82015,18.65786,0.8953325
1237648720169599116,208.72415002756,-0.938914213439482,19.35819,18.0386,17.04889,16.57414,16.22415,0.1907928
1237648720169599116,208.72415002756,-0.938914213439482,19.35819,18.0386,17.04889,16.57414,16.22415,0.1905843
1237648720169599200,208.858268657324,-0.858614823707609,19.49081,18.48299,18.36477,18.32066,18.37333,-0.0002159979
1237648720169599200,208.858268657324,-0.858614823707609,19.49081,18.48299,18.36477,18.32066,18.37333,-0.0002624853
1237648720169599265,208.803897671157,-0.927946102434774,24.15548,23.17513,21.19477,20.0646,19.54326,0.5722874
1237648720169599389,208.836214524019,-0.969560916205398,22.13945,20.24997,19.86667,19.7044,19.93608,3.24278
1237648720169599498,208.749860578756,-1.03056421818659,23.19799,21.58838,19.94291,19.13325,18.74855,0.4101188
1237648720169599573,208.798929359093,-0.870148207194762,22.92511,22.33565,20.26418,19.36293,18.93442,0.4964521
1237648720169664640,208.914619055765,-0.92270421618341,18.56377,17.20022,16.38449,15.94412,15.61874,0.1178997
1237648720169664640,208.914619055765,-0.92270421618341,18.56377,17.20022,16.38449,15.94412,15.61874,0.1179373
1237648720169664664,208.963979586143,-0.897959389794531,21.02437,18.79058,17.64509,17.16628,16.80796,0.161881
1237648720169664664,208.963979586143,-0.897959389794531,21.02437,18.79058,17.64509,17.16628,16.80796,0.1619671
1237648704053379488,213.465754759965,-0.369035578900162,23.36239,20.71916,19.27131,16.86929,15.67229,-0.000262865
1237648704053379488,213.465754759965,-0.369035578900162,23.36239,20.71916,19.27131,16.86929,15.67229,-0.0002509849
1237648704053379623,213.505723887647,-0.392085357443849,25.08213,22.42984,20.63702,19.54951,19.27019,0.6515658
1237648704053379701,213.41398364933,-0.261148056342194,27.02883,21.30202,20.01735,18.90207,18.12653,0.6114346
1237648704053379749,213.429892869986,-0.375838493773813,22.80722,21.88188,21.87993,21.89252,22.2583,1.173956
1237648704053380089,213.531870704497,-0.389042522355102,25.18305,22.23633,20.85585,19.56152,19.10548,0.5880686
1237648704053380204,213.405479415646,-0.315661209819441,23.01987,22.22265,20.31516,19.2072,18.786,0.5727555
1237648704053444760,213.567741380401,-0.351255792403938,20.6025,18.47073,17.32326,16.834,16.42733,0.1393975
1237648704053444781,213.575225621305,-0.341874022040933,20.82584,18.95393,17.85285,17.41606,17.02079,0.138333
1237648704053444781,213.575225621305,-0.341874022040933,20.82584,18.95393,17.85285,17.41606,17.02079,0.13833
1237648704053444825,213.600246948523,-0.377646327498114,18.52171,16.40026,15.26318,14.81319,14.42543,0.1377244
1237648704053444827,213.602193083162,-0.377417686274544,22.12226,19.68546,18.58211,18.15152,17.71463,0.1394016
1237648704053444828,213.601681204878,-0.384273797979978,20.71972,18.60759,17.49154,17.01513,16.64289,0.1372482
1237648704053444828,213.601681204878,-0.384273797979978,20.71972,18.60759,17.49154,17.01513,16.64289,0.1373069
1237648704053444899,213.621676661923,-0.374740856242556,19.71057,17.58613,16.44542,15.97263,15.59372,0.1360956
1237648704053444899,213.621676661923,-0.374740856242556,19.71057,17.58613,16.44542,15.97263,15.59372,0.1361229
1237648704053444901,213.626337174141,-0.374356777482216,20.93384,18.59126,17.4784,17.00422,16.63658,0.1372335
1237648704053444939,213.634334868747,-0.413825452506472,20.00506,17.82635,16.73813,16.2975,15.92941,0.1378537
1237648704053444970,213.651474513424,-0.406569300244801,19.40833,18.1147,17.17854,16.72912,16.39918,0.1859926
1237648704053510695,213.80244705037,-0.237275762842224,25.13758,21.80485,19.96467,18.99042,18.59929,0.5363187
1237648704053575899,213.949793342289,-0.324372587794616,24.99209,24.64795,21.35552,20.09171,19.58189,0.647125
1237648704053575899,213.949793342289,-0.324372587794616,24.99209,24.64795,21.35552,20.09171,19.58189,0.6471956
1237648704053575920,213.962881453973,-0.248181806524327,20.58729,18.83487,17.6429,17.16968,16.8385,0.1845385
1237648704053575934,213.986886047944,-0.344460740712839,19.6233,17.93561,17.10307,16.68504,16.35575,0.07708974
1237648704053575934,213.986886047944,-0.344460740712839,19.6233,17.93561,17.10307,16.68504,16.35575,0.07706022
1237648704053641385,214.121785930655,-0.409111991147569,22.9151,21.98581,20.32199,19.13642,18.83446,0.6111125
1237648704053641506,214.129443607763,-0.393462322658562,18.78749,17.56248,16.79664,16.33446,16.07917,0.1399633
1237648704053641506,214.129443607763,-0.393462322658562,18.78749,17.56248,16.79664,16.33446,16.07917,0.1400162
1237648704053641511,214.138225526385,-0.293205649793044,19.66696,17.89155,16.9889,16.55514,16.26904,0.07727106
1237648704053641516,214.139280263973,-0.407933976852307,19.7906,18.12419,17.13796,16.66881,16.33678,0.1399038
1237648704053641850,214.064300657719,-0.271199317811499,22.30124,21.50096,20.29814,19.38975,18.88575,0.565138
1237648704053641896,214.084549392268,-0.402338100184333,24.70782,22.6729,20.69544,19.77398,19.28133,0.5364952
1237648704053642077,214.144322244807,-0.256300753149446,24.37159,22.74112,21.08807,19.88603,19.51714,0.5643827
1237648704053642227,214.060947814148,-0.408048049194071,24.19577,22.44027,20.59122,19.40062,18.98518,0.6119143
1237648704053706817,214.221879198412,-0.357332321683233,24.59409,21.09708,20.61392,20.37131,20.14886,3.326601
1237648704053706887,214.170815190133,-0.301572203052887,19.27609,17.96388,17.25047,16.87071,16.59677,0.07824092
1237648704053707277,214.182790100416,-0.261443378836356,23.20816,22.32234,20.5447,19.4252,18.85042,0.5567165
1237648704053707349,214.210441211619,-0.302598715097487,25.66036,21.78148,21.52308,21.39791,21.08752,3.243244
1237648704053707370,214.215920039027,-0.411265881502024,24.00394,21.72005,20.31766,19.48877,19.09587,0.5138437
1237648704053707515,214.270255178121,-0.413682730236577,22.72343,21.65546,20.33215,19.34404,18.93133,0.5569187
1237648704053772322,214.349482602608,-0.372449901380999,17.88941,16.83972,17.0455,17.20097,17.27602,-9.377106E-05
1237648704053772322,214.349482602608,-0.372449901380999,17.88941,16.83972,17.0455,17.20097,17.27602,-0.0001317827
1237648704053903473,214.612830573217,-0.234741876958502,20.68006,18.21903,17.07731,16.53108,16.07289,0.1206944
1237648704053903529,214.714140902395,-0.280190956271053,18.78383,17.5215,16.98007,16.62821,16.49047,0.05139021
1237648704053903588,214.614919801187,-0.284529003216341,20.80604,19.61708,18.16282,17.62575,17.20078,0.2499084
1237648704053903650,214.704065495305,-0.232126611591681,23.18155,20.5618,18.82901,18.24706,18.11056,0.3389715
1237648704053903895,214.675068275394,-0.309947892546935,24.69158,21.28561,19.47297,18.80464,18.38181,0.4018091
1237648704053904352,214.734627016559,-0.309522783865653,24.76498,22.83254,21.01407,19.98131,19.7357,0.6088381
1237648704053904362,214.739634277265,-0.215188632376548,26.48251,22.85353,20.92291,19.60131,19.22998,0.8532722
1237648704053969096,214.821966661422,-0.412769222746447,18.96719,17.68041,17.19386,16.89042,16.67189,0.03948294
1237648704053969096,214.821966661422,-0.412769222746447,18.96719,17.68041,17.19386,16.89042,16.67189,0.03940544
1237648704053969118,214.840960716678,-0.317124725968801,21.1862,18.97414,17.80227,17.31144,17.21855,0.1687047
1237648704053969151,214.869905388225,-0.277484435434191,19.8015,17.5959,16.7484,16.44926,16.58363,6.692026E-06
1237648704053969151,214.869905388225,-0.277484435434191,19.8015,17.5959,16.7484,16.44926,16.58363,2.496044E-06
1237648704053969164,214.894318760161,-0.323643244029509,20.38865,18.35701,17.2809,16.80476,16.56392,0.1323239
1237648704053969164,214.894318760161,-0.323643244029509,20.38865,18.35701,17.2809,16.80476,16.56392,0.132385
1237648704053969210,214.786197117378,-0.229904472487459,21.70424,19.01512,17.92031,17.44764,17.11539,0.1851725
1237648704053969210,214.786197117378,-0.229904472487459,21.70424,19.01512,17.92031,17.44764,17.11539,0.1852568
